Calling Component Name,Calling Component Type,App Name,App owner,CalledComponentName,Called Component Type,Call Type
PRCB1260,COBOL,Rerates,"Hutto, Amy",UUCC5057,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",UUCC5005,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",UUCC5021,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0901,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC1401,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0601,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCC0801,COPYBOOK,
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0014,COBOL,DYNAMIC
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0006,COBOL,DYNAMIC
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCB0037,COBOL,DYNAMIC
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC
PRCB1260,COBOL,Rerates,"Hutto, Amy",ZZCU0008,COBOL,DYNAMIC
PRCB2000,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB2000,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB2000,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC
PRCB2001,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB2001,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,
PRCB2001,COBOL,Rerates,"Hutto, Amy",SCPMCONT,DCLGEN,
PRCB2001,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB2002,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB2002,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,
PRCB2002,COBOL,Rerates,"Hutto, Amy",SCGMGMST,DCLGEN,
PRCB2002,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB2003,COBOL,Rerates,"Hutto, Amy",NPPSTTBL,COPYBOOK,
PRCB2003,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB2003,COBOL,Rerates,"Hutto, Amy",SBBO5900,COPYBOOK,
PRCB2003,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB2003,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,
PRCB2003,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB2003,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB2005,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMBPHTRL,COPYBOOK,
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCCNAV2,COPYBOOK,
PRCB2010,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB2010,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB2010,COBOL,Rerates,"Hutto, Amy",CEE3ABD,COBOL,STATIC
PRCB2020,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB2020,COBOL,Rerates,"Hutto, Amy",PRCCPGRP,COPYBOOK,
PRCB250,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB250,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB7000,COBOL,Rerates,"Hutto, Amy",PRCCSICG,COPYBOOK,
PRCB7000,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB7000,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB7000,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB7010,COBOL,Rerates,"Hutto, Amy",PRCCSICP,COPYBOOK,
PRCB7010,COBOL,Rerates,"Hutto, Amy",PRCCSICG,COPYBOOK,
PRCB7010,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB7010,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB7010,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB7020,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB7020,COBOL,Rerates,"Hutto, Amy",PRCCSICP,COPYBOOK,
PRCB7020,COBOL,Rerates,"Hutto, Amy",PRCCSICG,COPYBOOK,
PRCB7020,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB7020,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB7020,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB7020,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB7020,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB7020,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB7020,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB7020,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB7020,COBOL,Rerates,"Hutto, Amy",PRAB0100,COBOL,STATIC
PRCB7030,COBOL,Rerates,"Hutto, Amy",PRCCSICG,COPYBOOK,
PRCB7030,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB7030,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB7030,COBOL,Rerates,"Hutto, Amy",APPSABNW,DCLGEN,
PRCB7030,COBOL,Rerates,"Hutto, Amy",UUCC7040,DCLGEN,
PRCB7030,COBOL,Rerates,"Hutto, Amy",UUCC7042,DCLGEN,
PRCB7030,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB7030,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB7030,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB7030,COBOL,Rerates,"Hutto, Amy",APPSABNC,DCLGEN,STATIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",PHSEFS,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PRCCSICP,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PRCCSICG,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PRCCOMGL,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",SBBO5900,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",FCCC3001,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",FCCC0204,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",UUCC5064,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",ZZCC0501,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",SBBO4020,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",UUCC6324,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",UUCC6325,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PE51LOBM,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB7100,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",PRAB0100,COBOL,STATIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",FCCS0204,COBOL,DYNAMIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",PE51LOBA,COBOL,STATIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC
PRCB7100,COBOL,Rerates,"Hutto, Amy",FCCC9900,COPYBOOK,
PRCB7110,COBOL,Rerates,"Hutto, Amy",FCCC0204,COPYBOOK,
PRCB7110,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB7110,COBOL,Rerates,"Hutto, Amy",SCPMCONT,DCLGEN,
PRCB7110,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB7110,COBOL,Rerates,"Hutto, Amy",FCCC9900,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",UUCC6324,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",UUCC6325,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",PRCCGPN2,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",PRCCPPR2,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",PRCCMDPH,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",UUCC5064,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",ZZCC0501,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",SBBO4020,COPYBOOK,
PRCB7720,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB7720,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB7720,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB7720,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC
PRCB7720,COBOL,Rerates,"Hutto, Amy",PRAB0100,COBOL,STATIC
PRCB7720,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC
PRCB8000,COBOL,Rerates,"Hutto, Amy",UUCC5064,COPYBOOK,
PRCB8000,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,
PRCB8000,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,
PRCB8000,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,
PRCB8000,COBOL,Rerates,"Hutto, Amy",ZZCC0501,COPYBOOK,
PRCB8000,COBOL,Rerates,"Hutto, Amy",SBBO4020,COPYBOOK,
PRCB8000,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB8000,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB8000,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB8000,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC
PRCB8000,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB8000,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC
PRCB8100,COBOL,Rerates,"Hutto, Amy",UUCC5064,COPYBOOK,
PRCB8100,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,
PRCB8100,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,
PRCB8100,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,
PRCB8100,COBOL,Rerates,"Hutto, Amy",ZZCC0501,COPYBOOK,
PRCB8100,COBOL,Rerates,"Hutto, Amy",SBBO4020,COPYBOOK,
PRCB8100,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB8100,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB8100,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB8100,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC
PRCB8100,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB8100,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC
PRCB9000,COBOL,Rerates,"Hutto, Amy",PRCCPLAN,COPYBOOK,
PRCB9000,COBOL,Rerates,"Hutto, Amy",PRCCPPRM,COPYBOOK,
PRCB9000,COBOL,Rerates,"Hutto, Amy",PMBPHTRL,COPYBOOK,
PRCB9000,COBOL,Rerates,"Hutto, Amy",PMBPHTR2,COPYBOOK,
PRCB9000,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB9000,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9000,COBOL,Rerates,"Hutto, Amy",DSTBLMAC,COPYBOOK,
PRCB9000,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9000,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB9000,COBOL,Rerates,"Hutto, Amy",DSTBLMAN,COBOL,DYNAMIC
PRCB9000,COBOL,Rerates,"Hutto, Amy",PRAB0100,COBOL,STATIC
PRCB9001,COBOL,Rerates,"Hutto, Amy",PRCCMISC,COPYBOOK,
PRCB9001,COBOL,Rerates,"Hutto, Amy",PRCCMPRE,COPYBOOK,
PRCB9001,COBOL,Rerates,"Hutto, Amy",PRCCPLAN,COPYBOOK,
PRCB9001,COBOL,Rerates,"Hutto, Amy",PRCCPPRM,COPYBOOK,
PRCB9001,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9001,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9003,COBOL,Rerates,"Hutto, Amy",PRCCPLAN,COPYBOOK,
PRCB9003,COBOL,Rerates,"Hutto, Amy",PRCCREDE,COPYBOOK,
PRCB9003,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9004,COBOL,Rerates,"Hutto, Amy",PRCCMPRE,COPYBOOK,
PRCB9004,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9005,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",PRCCPLE,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",PRCCPPRM,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",PMBPHTRL,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",PMCCNAV2,COPYBOOK,
PRCB9005,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9005,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB9005,COBOL,Rerates,"Hutto, Amy",PRCB90GC,COBOL,DYNAMIC
PRCB9005,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB9006,COBOL,Rerates,"Hutto, Amy",PRCCMPRE,COPYBOOK,
PRCB9006,COBOL,Rerates,"Hutto, Amy",DSTBLMAC,COPYBOOK,
PRCB9006,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9006,COBOL,Rerates,"Hutto, Amy",DSTBLMAN,COBOL,DYNAMIC
PRCB9010,COBOL,Rerates,"Hutto, Amy",PRCCMISC,COPYBOOK,
PRCB9010,COBOL,Rerates,"Hutto, Amy",PRCCBYPL,COPYBOOK,
PRCB9010,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCPLEE,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCDATE,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCMDPH,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCGCIO,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCSCIO,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCPHIO,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCPPRM,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCT41X,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",DSTBLMAC,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCREDE,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCCERRD,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PMBPHTRL,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",PMCCNAV2,COPYBOOK,
PRCB9020,COBOL,Rerates,"Hutto, Amy",DSTBLMAN,COBOL,DYNAMIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCUGCIO,COBOL,STATIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCUDATE,COBOL,STATIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCUPHIO,COBOL,STATIC
PRCB9020,COBOL,Rerates,"Hutto, Amy",PRCUSCIO,COBOL,STATIC
PRCB9030,COBOL,Rerates,"Hutto, Amy",PRCCPLE,COPYBOOK,
PRCB9030,COBOL,Rerates,"Hutto, Amy",PRCCPLEE,COPYBOOK,
PRCB9030,COBOL,Rerates,"Hutto, Amy",PRCCPOL,COPYBOOK,
PRCB9030,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9050,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",PRCCPOL,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",PRCCPLEE,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",PRCCMISC,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",PRCCMDPH,COPYBOOK,
PRCB9050,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9050,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB9050,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB9050,COBOL,Rerates,"Hutto, Amy",PRAB0100,COBOL,STATIC
PRCB9055,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9057,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB9057,COBOL,Rerates,"Hutto, Amy",PRCCPLEE,COPYBOOK,
PRCB9057,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9057,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9057,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB9060,COBOL,Rerates,"Hutto, Amy",PRCCEXTR,COPYBOOK,
PRCB9060,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB9060,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB9060,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9060,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB9060,COBOL,Rerates,"Hutto, Amy",PRCCMDPH,COPYBOOK,
PRCB9060,COBOL,Rerates,"Hutto, Amy",PE51LOBM,COPYBOOK,
PRCB9060,COBOL,Rerates,"Hutto, Amy",PMABDEB0,COBOL,STATIC
PRCB9060,COBOL,Rerates,"Hutto, Amy",PMCBNAV0,COBOL,DYNAMIC
PRCB9060,COBOL,Rerates,"Hutto, Amy",PE51LOBA,COBOL,STATIC
PRCB9060,COBOL,Rerates,"Hutto, Amy",PRAB0100,COBOL,STATIC
PRCB9061,COBOL,Rerates,"Hutto, Amy",PRCCEXTR,COPYBOOK,
PRCB9061,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9090,COBOL,Rerates,"Hutto, Amy",PRCCDC10,COPYBOOK,
PRCB9090,COBOL,Rerates,"Hutto, Amy",PRCCPOL,COPYBOOK,
PRCB9090,COBOL,Rerates,"Hutto, Amy",DSTBLMAC,COPYBOOK,
PRCB9090,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB9090,COBOL,Rerates,"Hutto, Amy",PRCCT241,COPYBOOK,
PRCB9090,COBOL,Rerates,"Hutto, Amy",PRCCT242,COPYBOOK,
PRCB9090,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9090,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9090,COBOL,Rerates,"Hutto, Amy",DSTBLMAN,COBOL,DYNAMIC
PRCB9090,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB9090,COBOL,Rerates,"Hutto, Amy",PRAB0100,COBOL,STATIC
PRCB90GC,COBOL,Rerates,"Hutto, Amy",SQLCA,DCLGEN,
PRCB90GC,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB90PC,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9100,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9100,COBOL,Rerates,"Hutto, Amy",UUCC5064,COPYBOOK,
PRCB9100,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,
PRCB9100,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,
PRCB9100,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,
PRCB9100,COBOL,Rerates,"Hutto, Amy",ZZCC0501,COPYBOOK,
PRCB9100,COBOL,Rerates,"Hutto, Amy",SBBO4020,COPYBOOK,
PRCB9100,COBOL,Rerates,"Hutto, Amy",UTCB9010,COBOL,STATIC
PRCB9100,COBOL,Rerates,"Hutto, Amy",NP00020,COBOL,STATIC
PRCB9100,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9100,COBOL,Rerates,"Hutto, Amy",ZZCU0009,COBOL,DYNAMIC
PRCB9100,COBOL,Rerates,"Hutto, Amy",ZZCU0013,COBOL,DYNAMIC
PRCB9400,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9410,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9420,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9430,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9430,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9440,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9440,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9450,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9450,COBOL,Rerates,"Hutto, Amy",ABEND,COBOL,STATIC
PRCB9600,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",SCUXRMKS,DCLGEN,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UXCCBPD2,DCLGEN,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UXCCBPGN,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UXCCBPI2,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UXCCBPWS,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UXCCBPVS,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",SBBO5900,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UXCCRMKS,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",PMCCNAV0,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",PMCCNAV1,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UUCC6324,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UUCC6325,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",Y2KCOBOL,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",PMTRLRCO,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",UUCC5063,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",ZZCC1101,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",ZZCC1301,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",ZZCC0001,COPYBOOK,
PRCB9610,COBOL,Rerates,"Hutto, Amy",ZZCC0501,COPYBOOK,
