component_name,file_name,open_mode,closed,read,write,rewrite,start,release,delete,sort,merge,optional,instance
GBCB125O,NPTS-REQ-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBCB125O,NPTS-MNT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBCB125O,PPR-ACCT-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBCB125O,TRM-ACCT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBCB125O,AUDIT-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBCB125O,FINANCIAL-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBCB125X,TRM-ACCT-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBCB125X,TRM-ACCT-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBCB125X,ECI-BATCH-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBCB125X,ECI-BATCH-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBCB125X,PRE-CYCLE-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBCB125X,REC-CNT-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBCB125X,PRE-CYCLE-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBDMC103,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBDMC103,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBDMC103,WORK03,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBLGC003,INV-RERUN,I-O,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Columbus
GBLGC003,DELETED-RECORDS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBLGC003,NOT-FOUND-RECORDS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBLGC070,OUTSMRGE,INPUT,Yes,Yes,No,No,Yes,No,No,No,No,No,Columbus
GBLGC070,RERUNINP,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GBLGC070,RUNDATE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBLGC070,OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBLGC070,OUTPUT02,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBLGC170,DUMMYINV-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBLGC170,NEW-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GBLGC170,APAY-MASTER,I-O,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBLGC170,PRINTER,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GBLGC170,DUP-TRANS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GDCBN900,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GDCBN900,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GENE0200,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GENE0200,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GENE0200,WORK03,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GENE0200,WORK04,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GETMTSTC,CNTLMEMB,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GETMTSTC,COMEXPEN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GETMTSTC,COMEXPSM,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GGMXC010,IN-GROUP-ACCOUNT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GGMXC010,PRT-TOT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GGMXC010,OUT-GROUP,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMBCFMNT,PRINT-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMBCFMNT,INPUT-CONTROL-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMBCFMNT,BUDGET-CYCLING-WORK,I-O,Yes,Yes,No,Yes,No,No,No,No,No,No,Columbus
GMBMFMNT,PRINT-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMBMFMNT,INPUT-CONTROL-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMBMFMNT,BUDGET-MASTER-WORK,I-O,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Columbus
GMBMREPT,REPORT-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMBMREPT,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMBXBM,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMBXBM,INPUT-BUD-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMBXBMV,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMBXBMV,INPUT-BUD-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMCB0010,GRPNBR-TRESHLD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMCB0010,EMAIL-DETAIL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMCDYNVS,DYNAMIC-FILE,OUTPUT/I-O,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Columbus
GMCXCM,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMCXCM,INPUT-COST-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMGREC,INPUT-REC-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMGREC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMGROPEN,REOPEN-COL-FILE,I-O,Yes,No,No,No,No,No,Yes,No,No,No,Columbus
GMGROPEN,PRINT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMGUPDLA,LASTACT-FILE,I-O,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMGUPDLA,PRINT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMGXDR,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMGXDR,INPUT-DR-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMGXGLM,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMGXGLM,INPUT-GM-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMGXGM,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMGXGM,INPUT-GM-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLBBCYC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBBCYC,INPUT-BUD-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLBBCYC,INPUT-CONTROL-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLBBCYC,OUTPUT-BUDGET-VSAM,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBGLRM,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBGLRM,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBGNPI,INPUT-INTERIM-HIST,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLBGNPI,OUTPUT-NOT-POSTED,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLBGNPI,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBMPCR,INPUT-PC-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLBMPCR,OUTPUT-PC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBMPCR,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBNBSC,OUTPUT-BSEC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBNBSC,PRINT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLBNOPA,INPUT-ALIAS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLBNOPA,OUTPUT-ALIAS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBNOPE,OUTPUT-OPER-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLBNOPE,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCBBMC,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCBBMC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCBCYR,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCBCYR,INPUT-BUD-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLCBCYR,INPUT-CONTROL-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLCBCYR,OUTPUT-BUDGET-VSAM,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCCCDC,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCCCDC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGADC,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGADC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGID,INPUT-SJE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLCGID,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGID,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGRTB,OUTPUT-RTB-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGRTB,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGSJP,INPUT-PAT-FILE,INPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGSJP,OUTPUT-PAT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCGSJP,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCMTAU,OUTPUT-AUD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCMTAU,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCMTMA,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCMTMA,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCREC,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCREC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCRTC,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCRTC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSFSC,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSFSC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSNLC,OUTPUT-NLC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSNLC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSTMF,OUTPUT-COL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSTMF,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSTMU,OUTPUT-AUD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLCSTMU,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLBBMI,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLBBMI,INPUT-BUD-MSTR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLBBMI,INPUT-CONTROLS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLLBBMI,OUTPUT-BUDGET-VSAM,I-O,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLBCYC,OUTPUT-CYC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLBCYC,INPUT-CYCLING,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLLBCYC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLGCSI,INPUT-INQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGCSI,OUTPUT-INQ-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLGCSI,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLGIDS,INPUT-INQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGIDS,OUTPUT-INQ-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGIDS,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLGLDI,INPUT-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGLDI,INPUT-VALID-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGLDI,INPUT-HISTORY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGLDI,OUTPUT-ACCOUNT-DETAIL,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGLDI,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLGNPI,INPUT-CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGNPI,INPUT-VALID-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGNPI,OUTPUT-NOT-POSTED,I-O,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLLGNPI,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLGREC,INPUT-INQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGREC,OUTPUT-INQ-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGREC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLGVG,INPUT-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLLGVG,INPUT-NOT-POSTED-VD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGVG,OUTPUT-NOT-POSTED-GL,I-O,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLGVG,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLMTMA,INPUT-INQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLMTMA,CONTROL-TX-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLMTMA,OUTPUT-INQ-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLMTMA,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLSFSI,INPUT-INQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLSFSI,OUTPUT-INQ-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLSFSI,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLLSTMF,INPUT-INQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLSTMF,OUTPUT-INQ-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLLSTMF,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPGDIA,AUDIT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPGDIA,PRINT-AUDIT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPGIDB,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPGIDB,INPUT-COLLECTION,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPGIDB,CONTROL-CARDS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPGPAT,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPGPAT,INPUT-PATTERNS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPNBSC,SECURITY-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPNBSC,REPT-SECURITY,OUTPUT,Yes,Yes,Yes,No,No,No,No,No,No,No,Columbus
GMLPNBSC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPNBSC,CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLPNOPA,INPUT-AUDIT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPNOPA,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPNPRO,INPUT-PROC-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPNPRO,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPNPRP,INPUT-OPER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLPNPRP,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLPNPRP,OPER-PROC-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUBBMC,INPUT-COL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUBBMC,OUTPUT-DETAILS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUBBMC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUBCYC,INPUT-COL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLUBCYC,OUTPUT-CYCLING,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUBCYC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUCCDC,COLLECTION-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUCCDC,OUTPUT-DETAIL1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUCCDC,OUTPUT-DETAIL2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUCCDC,OUTPUT-DETAIL3,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUCCDC,OUTPUT-DETAIL4,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUCCDC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGADC,COLLECTION-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUGADC,OUTPUT-DETAILS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGADC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGID,INPUT-COL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUGID,OUTPUT-DETAILS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUGID,OUTPUT-CONTROLS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUGID,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGID,PRINT-FILE2,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGID,OUTPUT-PATTERNS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGID,OUTPUT-OAD-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGREC,INPUT-INQ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUGREC,OUTPUT-INQ-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUGREC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMCPY,OUTPUT-TAPE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMPCR,INPUT-PCR-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLUMPCR,OUTPUT-PCR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMPCR,OUTPUT-TBL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMPCR,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMTAU,AUDIT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLUMTAU,ABC-TABLE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLUMTAU,PRINT-AUDIT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMTAU,PRINT-AUDIT-ERR,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMTAU,ABC-TABLE-CHGS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUMTMA,INPUT-COL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUMTMA,OUTPUT-DETAIL-COL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUMTMA,OUTPUT-CONTROL-COL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUMTMA,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLURTC,PSEUDO-COL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLURTC,OUTPUT-DETAILS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLURTC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLURTC,OUTFILE-SD,,No,No,No,No,No,Yes,No,Yes,No,No,Columbus
GMLURTC,EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUSCPY,OUTPUT-TAPE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUSFSC,INPUT-COL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSFSC,OUTPUT-DETAILS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSFSC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUSNLC,INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSNLC,OUTPUT-DETAILS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSNLC,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUSTMF,INPUT-COL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSTMF,OUTPUT-DETAIL-COL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSTMF,OUTPUT-CONTROL-COL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSTMF,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUSTMU,INPUT-AUDIT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLUSTMU,OUTPUT-DETAILS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUSTMU,OUTPUT-CONTROL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLUSTMU,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXGSJE,INPUT-PAT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLXGSJE,OUTPUT-PAT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXGSJE,PRINT-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXGSJP,INPUT-PAT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLXGSJP,INPUT-CARD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
GMLXGSJP,OUTPUT-PAT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXGSJP,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXMTST,INPUT-CONTROL-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLXMTST,OUTPUT-TBLT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXMTST,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXNBSC,SECURITY-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
GMLXNBSC,SECURITY-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXNBSC,AUDIT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
GMLXNBSC,CONTROL-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
